Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,lantai,area_digunakan,luas_tanah,latitude,longitude
300000000.0,Sukodono,2,1,0,Tanpa perabotan,1,36,57,-7.3831573,112.6883969
1600000000.0,Waru,3,1,0,"Listrik, Berperabot lengkap",2,180,90,-7.35844046,112.80685443
2800000000.0,Sidoarjo,5,4,0,"Internet, Listrik, Air",2,350,272,-7.4497718,112.7015495
1300000000.0,Waru,4,2,0,"Listrik, Teras, Tanpa perabotan",2,160,135,-7.3503078,112.7674661
1900000000.0,Waru,4,2,0,Fully fenced,1,200,200,-7.3503078,112.7674661
1700000000.0,Waru,4,2,0,Tanpa perabotan,1,100,147,-7.3503078,112.7674661
430000000.0,Sukodono,3,1,0,"Internet, Air",2,124,90,-7.40901143,112.67408174
240000000.0,Tulangan,2,1,1,"Garasi, Kabel video, Alarm, Wifi, Internet, Tangki air, Tanpa perabotan",1,40,90,-7.45723754,112.64817227
495000000.0,Gedangan,2,1,0,"Garasi, AC, Wifi, Internet, Air",1,60,90,-7.3896762,112.7279598
375000000.0,Krembung,2,1,1,"Garasi, Pemandangan panorama, Ruang layanan, Air, Tanpa perabotan, Dapur terpadu, Halaman, Ruang kantor, Listrik, Teras",1,46,70,-7.50875445,112.62266647
2000000000.0,Waru,3,2,0,Tidak Ada,2,105,98,-7.3517813,112.7846068
750000000.0,Candi,2,1,0,Tanpa perabotan,1,104,104,-7.4727733,112.7236749
685000000.0,Taman,2,1,1,"AC, Alarm, Listrik, Tanpa perabotan, Pemanasan, Lemari pakaian bawaan, Rubanah",1,110,135,-7.3758656,112.6435652
460000000.0,Sukodono,3,1,1,"Dapur terpadu, Ruang layanan, Tanpa perabotan, Pemandangan panorama, Ruang kantor, Teras",1,50,100,-7.408064,112.6943559
1500000000.0,Taman,5,4,4,"AC, Gas alam, Tanpa perabotan, Dapur terpadu, Listrik",2,250,150,-7.3756527,112.7107372
500000000.0,Sedati,2,1,0,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Halaman, Tangki air, Lemari pakaian bawaan, Perapian, Air, Rubanah, Teras, Internet, Balkon, Pemanasan, Jacuzzi, Kabel video, Ruang layanan, Alarm, Gas alam, Ruang kantor, Listrik, Tanpa perabotan",1,36,90,-7.3788716,112.787289
350000000.0,Sedati,2,1,1,"Garasi, Air, Sebagian perabotan, Dapur terpadu, Listrik",1,72,72,-7.3814495,112.7911863
1170000000.0,Waru,3,2,2,"Garasi, Air, Sebagian perabotan, Dapur terpadu, Listrik",2,90,67,-7.3645565,112.73553
700000000.0,Gedangan,3,1,1,"Garasi, Listrik, Air, Sebagian perabotan",1,78,120,-7.3885636,112.732315
1350000000.0,Waru,4,3,3,"Garasi, Air, Sebagian perabotan, AC, Listrik",2,130,75,-7.3434451,112.7685874
495000000.0,Gedangan,2,1,1,Tanpa perabotan,1,72,72,-7.4021421,112.7190062
925000000.0,Taman,2,1,1,"Internet, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Ruang layanan, Perapian, Air, Tanpa perabotan, Balkon, Pemanasan, Jacuzzi, Kabel video, Gas alam, Ruang kantor, Rubanah, Teras",2,150,84,-7.3584903,112.7018048
1970000000.0,Waru,6,4,0,Tidak Ada,2,252,252,-7.3648088,112.7702037
1960000000.0,Sidoarjo,3,1,1,"Halaman, Listrik, Air, Tanpa perabotan",1,120,656,-7.4284073,112.4783188
1250000000.0,Gedangan,3,2,0,Tanpa perabotan,1,79,135,-7.3979436,112.74536
950000000.0,Gedangan,3,2,0,Tidak Ada,1,77,128,-7.3970813,112.7469881
780000000.0,Gedangan,2,1,0,Tanpa perabotan,1,84,135,-7.3979436,112.74536
750000000.0,Sidoarjo,3,2,0,"Garasi, Ruang layanan, Halaman, Tanpa perabotan",2,60,121,-7.45659327,112.71000825
315000000.0,Sidoarjo,2,1,1,Tanpa perabotan,1,60,62,-7.4335537,112.66605
1750000000.0,Waru,3,2,0,Tidak Ada,2,140,85,-7.3452733,112.7792324
1130000000.0,Sedati,3,3,3,"Garasi, AC, Pemanasan, Tangki air, Perapian, Listrik, Internet, Balkon, Pemandangan panorama, Gas alam, Ruang kantor, Tanpa perabotan",2,128,128,-7.3691194,112.7645339
790000000.0,Waru,2,1,0,"Garasi, AC, Dapur lengkap, Dapur terpadu, Lemari pakaian bawaan, Listrik, Tanpa perabotan, Internet, Balkon, Pemanasan, Alarm, Perapian, Rubanah",1,50,91,-7.3549225,112.8122669
790000000.0,Waru,2,1,0,"Garasi, AC, Dapur lengkap, Dapur terpadu, Pemandangan panorama, Lemari pakaian bawaan, Perapian, Listrik, Tanpa perabotan, Internet, Balkon, Pemanasan, Jacuzzi, Alarm, Gas alam, Ruang kantor, Rubanah",1,50,91,-7.3489336,112.8057088
900000000.0,Waru,2,1,0,Tidak Ada,1,90,72,-7.3549225,112.8122669
625000000.0,Candi,2,1,0,Tidak Ada,1,110,90,-7.4624495,112.694892
725000000.0,Waru,2,1,0,Tidak Ada,1,44,91,-7.3583987,112.7507005
799000000.0,Waru,2,1,0,Tidak Ada,1,60,90,-7.3646948,112.7351961
750000000.0,Gedangan,2,2,0,Tidak Ada,2,46,72,-7.3885133,112.7322946
2300000000.0,Gedangan,5,2,0,Tidak Ada,2,250,187,-7.3885133,112.7322946
675000000.0,Gedangan,3,1,0,Tidak Ada,1,58,120,-7.3885133,112.7322946
465000000.0,Buduran,2,1,1,"Internet, Halaman",1,36,78,-7.425129,112.7230909
500000000.0,Buduran,2,1,0,Tidak Ada,1,36,78,-7.425129,112.7230909
1400000000.0,Waru,3,3,0,Tidak Ada,1,80,150,-7.3503078,112.7674661
5.0,Taman,2,1,1,Tidak Ada,1,40,84,-7.3634737,112.7084992
30000000000.0,Prambon,1,0,1,Tanpa perabotan,1,1,3,-7.4457506,112.5707595
750000000.0,Candi,13,3,0,Tanpa perabotan,2,150,102,-7.4673674,112.7023641
600000000.0,Sedati,2,0,1,Tanpa perabotan,1,55,92,-7.36682009,112.78630704
250000000.0,Buduran,2,0,1,Tanpa perabotan,1,55,55,-7.425129,112.7230909
750000000.0,Waru,4,0,2,Tanpa perabotan,2,120,95,-7.348395,112.7494759
700000000.0,Buduran,2,0,1,"Tanpa perabotan, Teras",2,38,72,-7.4113531,112.7552953
495000000.0,Buduran,3,1,1,Tanpa perabotan,1,60,90,-7.4201901,112.7575969
650000000.0,Taman,2,1,1,Tanpa perabotan,1,48,72,-7.3737954,112.6407094
990000000.0,Waru,5,3,0,"Garasi, Alarm, Listrik, Internet, Air",2,126,112,-7.3603889,112.7585073
2200000000.0,Waru,0,2,0,Garasi,2,130,120,-7.3503078,112.7674661
10000000000.0,Gedangan,0,0,0,Tidak Ada,1,642,3,-7.3896762,112.7279598
495000000.0,Buduran,2,1,0,"Garasi, Air",2,38,72,-7.425129,112.7230909
1200000000.0,Buduran,5,4,0,"Garasi, Pemandangan panorama, Listrik, Internet, Air, Teras",2,315,180,-7.4372052,112.6985292
200000000.0,Prambon,2,1,0,"Garasi, Halaman, Teras, Pemandangan panorama, Air",1,36,91,-7.4719152,112.5637813
800000000.0,Sidoarjo,3,1,0,"Garasi, Tanpa perabotan",1,120,120,-7.4490842,112.6824377
750000000.0,Gedangan,3,2,0,Tidak Ada,1,45,72,-7.38850777,112.73228902
2100000000.0,Waru,3,2,0,"Garasi, Listrik, Air, Tanpa perabotan",2,105,105,-7.3575902,112.7896966
450000000.0,Sidoarjo,3,1,1,Tanpa perabotan,1,72,72,-7.4514112,112.6871692
600000000.0,Waru,1,1,1,Tanpa perabotan,2,152,76,-7.3503078,112.7674661
650000000.0,Sedati,3,3,3,Tanpa perabotan,1,84,84,-7.3756404,112.758414
380000000.0,Krian,2,1,1,Tanpa perabotan,1,36,78,-7.40299,112.5873906
380000000.0,Buduran,2,1,1,Tanpa perabotan,1,32,72,-7.4193666,112.7658623
625000000.0,Sidoarjo,3,1,1,Tanpa perabotan,1,70,90,-7.43944098,112.72035252
790000000.0,Buduran,3,2,2,Tanpa perabotan,2,60,60,-7.436595,112.694927
480000000.0,Sukodono,2,1,1,Tanpa perabotan,1,45,90,-7.409469,112.6710278
2000000000.0,Waru,4,2,1,Tidak Ada,2,225,180,-7.3503078,112.7674661
1500000000.0,Waru,4,2,2,Tanpa perabotan,1,75,120,-7.3432711,112.7683327
450000000.0,Sedati,5,2,2,Tanpa perabotan,2,140,78,-7.4088477,112.7621381
358000000.0,Gedangan,2,1,1,"Garasi, Listrik, Dapur lengkap, Tanpa perabotan",1,36,72,-7.39363477,112.70261876
500000000.0,Sukodono,2,1,0,Tanpa perabotan,1,60,90,-7.3944661,112.6920199
550000000.0,Buduran,2,1,0,Tidak Ada,1,36,90,-7.436595,112.694927
1600000000.0,Waru,4,3,0,Tidak Ada,1,200,200,-7.3450604,112.7493551
2500000000.0,Waru,4,3,0,Tidak Ada,2,260,198,-7.3590139,112.7420717
2400000000.0,Waru,4,3,0,Tidak Ada,1,200,242,-7.3590139,112.7420717
1300000000.0,Waru,4,4,0,Tidak Ada,2,132,135,-7.350897,112.7384808
600000000.0,Sedati,2,1,0,Tidak Ada,1,42,90,-7.3951247,112.8082562
350000000.0,Sukodono,2,1,1,Tanpa perabotan,1,60,60,-7.3914287,112.6988252
780000000.0,Waru,5,3,3,Tanpa perabotan,2,130,200,-7.3607893,112.7199411
1350000000.0,Gedangan,3,2,2,"Garasi, Dapur terpadu, Tangki air, Listrik, Dapur lengkap, Halaman, Air, Sebagian perabotan",1,100,120,-7.38954747,112.73277048
750000000.0,Candi,2,1,0,Tanpa perabotan,1,104,100,-7.4727733,112.7236749
1200000000.0,Waru,3,2,0,Tidak Ada,1,72,136,-7.350897,112.7384808
899000000.0,Sedati,4,2,0,Tanpa perabotan,1,150,173,-7.3671144,112.7613113
1790000000.0,Taman,3,1,0,Tanpa perabotan,2,195,195,-7.3716394,112.6462697
725000000.0,Waru,3,2,0,Tanpa perabotan,1,79,62,-7.35128,112.8135304
800000000.0,Tanggulangin,3,2,2,"Dapur lengkap, Jacuzzi, Kabel video, Gas alam, Rubanah, Teras, Dapur terpadu, Pemandangan panorama, Halaman, Air, Sebagian perabotan",2,150,170,-7.50666165,112.71905199
199000000.0,Tulangan,2,1,0,"Garasi, Sebagian perabotan",1,22,48,-7.4726134,112.6675398
313000000.0,Candi,3,2,2,"Garasi, AC, Dapur terpadu, Halaman, Air, Tanpa perabotan, Internet, Balkon, Pemandangan panorama, Ruang kantor, Listrik, Teras",2,55,50,-7.478217,112.711994
313000000.0,Krembung,3,2,2,"Garasi, AC, Pemandangan panorama, Ruang kantor, Listrik, Teras, Internet, Dapur terpadu, Halaman, Air, Tanpa perabotan",2,55,50,-7.5074644,112.62003422
900000000.0,Waru,3,2,0,Tidak Ada,1,100,105,-7.3601268,112.7432415
870000000.0,Candi,3,2,0,"Garasi, Tanpa perabotan",2,59,72,-7.4622498,112.6958457
335000000.0,Candi,2,1,0,Tidak Ada,1,84,84,-7.49444,112.72108
1550000000.0,Waru,3,1,0,"Internet, Sebagian perabotan",1,65,100,-7.35042,112.73717
680000000.0,Sedati,2,1,0,"Garasi, Tanpa perabotan",1,42,90,-7.3717381,112.7637334
643000000.0,Waru,2,1,0,Tanpa perabotan,2,50,80,-7.36269,112.76411
300000000.0,Wonoayu,2,1,1,Tanpa perabotan,1,36,72,-7.4083339,112.6183751
625000000.0,Taman,2,1,1,Tanpa perabotan,1,45,100,-7.3682573,112.7077638
300000000.0,Tulangan,2,1,1,"Garasi, Berperabot lengkap",1,36,78,-7.4726134,112.6675398
1100000000.0,Sukodono,3,1,0,Tidak Ada,1,202,120,-7.3672397,112.7041353
290000000.0,Tulangan,2,1,1,"Garasi, Berperabot lengkap",1,36,78,-7.4726134,112.6675398
700000000.0,Taman,2,1,1,Tanpa perabotan,1,45,84,-7.3735609,112.7058994
750000000.0,Gedangan,2,2,2,Tanpa perabotan,2,65,90,-7.3941638,112.7472474
550000000.0,Taman,3,1,1,Tanpa perabotan,1,96,96,-7.3782579,112.7083503
498000000.0,Sidoarjo,2,1,0,Garasi,1,36,75,-7.4497718,112.7015495
531000000.0,Tulangan,2,1,0,"Garasi, Halaman, Internet, Tanpa perabotan",1,36,90,-7.4726134,112.6675398
550000000.0,Waru,2,1,1,Tanpa perabotan,1,90,102,-7.365102,112.7196817
1620000000.0,Waru,4,3,0,"Garasi, Halaman, Tangki air, Listrik, Teras, Wifi, AC, Ruang layanan, Air, Tanpa perabotan, Deck",1,101,150,-7.3590139,112.7420717
1250000000.0,Waru,12,4,0,"Garasi, Balkon, Ruang layanan, Tanpa perabotan, Deck, AC, Halaman, Air, Teras",2,323,234,-7.35119823,112.72999406
1100000000.0,Waru,4,2,0,"Garasi, Ruang layanan, Air, Tanpa perabotan, AC, Tangki air, Listrik, Teras",1,132,135,-7.350897,112.7384808
1200000000.0,Sukodono,3,3,0,Tidak Ada,1,150,96,-7.3752179,112.6913732
755000000.0,Gedangan,2,1,0,"Garasi, Ruang layanan, Air, Tanpa perabotan, AC, Tangki air, Listrik, Teras",1,65,96,-7.3885636,112.732315
550000000.0,Taman,3,1,1,Tanpa perabotan,1,108,108,-7.3834627,112.6330632
630000000.0,Taman,3,2,2,"AC, Tanpa perabotan",2,50,72,-7.3682573,112.7077638
1470000000.0,Waru,3,3,0,"Garasi, Ruang layanan, Air, Tanpa perabotan, Balkon, Tangki air, Listrik, Teras",2,120,100,-7.3423873,112.7160201
950000000.0,Taman,5,3,3,Tanpa perabotan,1,100,191,-7.3807457,112.700583
475000000.0,Taman,2,1,1,Tanpa perabotan,1,46,90,-7.3778672,112.6411586
1200000000.0,Waru,2,2,0,Tidak Ada,1,135,135,-7.3434451,112.7685874
